year,id,station_id,name,pc,sc,mh
2019,3V10,552GA,"Middletown, OH",4.87,10.6,7.31
2019,3V10,552GB,"Lima, OH",1.4,2.56,3.01
2019,3V10,552GC,"Richmond, IN",2.07,8.35,4.07
2019,3V10,552GD,"Springfield, OH",2.58,6.37,12.25
2019,3V10,552MA,IDES Wright Patterson AFB,,19.35,17
2019,3V10,757,"Columbus, OH HCS",6.01,12.44,8.92
2019,3V10,757,"Columbus, OH (Chalmers P. Wylie)",5.34,12.51,7.23
2019,3V10,757GA,"Zanesville, OH",9.09,7,18.15
2019,3V10,757GB,"Grove City, OH",4.27,10.57,12.68
2019,3V10,757GC,"Marion, OH",6.84,7.78,4.48
2019,3V10,757GD,"Newark, OH (Daniel L. Kinnard)",8.23,14.41,12
2019,3V10,757QC,"Columbus Airport Drive, OH",,,9.64
2019,3V10,506,"Ann Arbor, MI HCS",3.9,7,4.98
2019,3V10,506,"Ann Arbor, MI",4.16,6.67,6.56
2019,3V10,506GA,"Toledo, OH",4.07,11.56,2.49
2019,3V10,506GB,"Flint, MI",2.78,0.64,1.81
2019,3V10,506GC,"Jackson, MI",3.21,5.45,2.49
2019,3V10,506QA,"Ann Arbor Packard Road, MI (Packard Road)",,1.48,0.43
2019,3V10,506QB,"Green Road, MI",,3.97,
2019,3V10,515,"Battle Creek, MI HCS",4.49,11.6,6.36
2019,3V10,515,"Battle Creek, MI",4,11.44,4.61
2019,3V10,515BU,"Battle Creek, MI - VADOM",,,
2019,3V10,515BY,"Wyoming, MI",5.2,11.98,8.11
2019,3V10,515GA,"Muskegon, MI",4.18,7.26,10.12
2019,3V10,515GB,"Lansing South, MI",4,3.54,7.87
2019,3V10,515GC,"Benton Harbor, MI",3.44,6.5,3.23
2019,3V10,553,"Detroit, MI HCS",3.83,5.83,3.1
2019,3V10,553,"Detroit, MI (John D. Dingell)",4.68,5.92,3.14
2019,3V10,553GA,"Yale, MI",0.71,,0.02
2019,3V10,553GB,"Pontiac, MI",2.26,2.64,4.32
2019,3V10,553QA,"Piquette Street, MI",0.68,,
2019,3V10,583,"Indianapolis, IN HCS",1.84,4.65,4.99
2019,3V10,583,"Indianapolis, IN (Richard L. Roudebush)",2.15,4.52,5.29
2019,3V10,583BU,"Indianapolis, IN - VADOM",,9.41,
2019,3V10,583GA,"Terre Haute, IN",0.15,7.48,0.66
2019,3V10,583GB,"Bloomington, IN",2.41,4.78,
2019,3V10,583GC,"Martinsville, IN",0.52,1.31,0.96
2019,3V10,583GD,"Indianapolis West, IN",1.25,11.22,4.91
2019,3V10,583GE,"West Lafayette, IN",4.32,1.62,7.31
2019,3V10,583GF,"Wakeman, IN",1.1,4.21,4.65
2019,3V10,583GG,"Shelbyville, IN",0.9,5.66,6.8
2019,3V10,583QA,"Monroe County, IN",,,3.22
2019,3V10,583QB,"Indianapolis Meridian Street, IN",,,
2019,3V10,583QC,"Vigo County, IN",,,4.96
2019,3V10,583QD,"Indianapolis YMCA, IN",,2.61,0.43
2019,3V10,583QE,"Cold Spring Road, IN",,,
2019,3V10,610,Northern Indiana HCS,4.95,9.01,4.42
2019,3V10,610,"Marion, IN",3.16,10.54,3.14
2019,3V10,610A4,"Fort Wayne, IN",5.28,8.9,1.93
2019,3V10,610BU,"Marion, IN - VADOM",,,
2019,3V10,610BY,"St. Joseph County, IN",3.13,7.09,1.04
2019,3V10,610GB,"Muncie, IN",9.43,4.63,6.07
2019,3V10,610GC,"Goshen, IN",4.66,0.87,2.66
2019,3V10,610GD,"Peru, IN",8.2,7.86,0.82
2019,3V10,610QA,"Fort Wayne East State Boulevard, IN",,21.94,8.57
2019,3V10,610QB,"Columbia Place, IN",,,
2019,3V10,655,"Saginaw, MI HCS",2.96,4.83,2.94
2019,3V10,655,"Saginaw, MI (Aleda E. Lutz)",2.24,5.21,0.32
2019,3V10,655GA,"Gaylord, MI",2.94,2.58,1.85
2019,3V10,655GB,"Traverse City, MI (Colonel Demas T. Craw)",7.65,1.74,0
2019,3V10,655GC,"Oscoda, MI",1.73,3.11,5.39
2019,3V10,655GD,"Alpena, MI (Lieutenant Colonel Clement C. Van Wagoner)",1.95,3.92,3.74
2019,3V10,655GE,"Clare, MI",3.07,4.01,4.05
2019,3V10,655GF,"Bad Axe, MI",3.06,2.75,2.35
2019,3V10,655GG,"Cadillac, MI",1.76,1.3,1.15
2019,3V10,655GH,"Cheboygan County, MI",3.39,4.47,2.31
2019,3V10,655GI,"Grayling, MI",4.33,2.85,6.28
2019,3V10,655QA,"Saginaw Barnard Road, MI",,1.17,3.29
2019,3V10,655QB,"Grand Traverse, MI",,7.31,2.42
2019,3V12,550,"Danville, IL HCS",2.06,5.94,1.53
2019,3V12,550,"Danville, IL",1.24,5.04,1.12
2019,3V12,550BY,"Peoria, IL (Bob Michel)",2.3,8.11,1.68
2019,3V12,550GA,"Decatur, IL",3.65,6.29,2.83
2019,3V12,550GD,"Springfield, IL",1.6,0.52,0.89
2019,3V12,550GF,"Mattoon, IL",2.29,1.36,4.25
2019,3V12,550GG,"Bloomington, IL",2.14,0,1.17
2019,3V12,537,"Chicago, IL HCS",5.44,11.86,3.08
2019,3V12,537,"Chicago, IL (Jesse Brown)",5.96,11.83,2.42
2019,3V12,537BY,"Crown Point, IN (Adam Benjamin Jr.)",4.96,12.26,4.75
2019,3V12,537GA,"Chicago Heights, IL",2.97,0,2.36
2019,3V12,537GD,"Lakeside, IL",5.27,0,6.21
2019,3V12,537HA,"Auburn Gresham, IL",6.51,0,5.64
2019,3V12,556,"North Chicago, IL HCS",2.92,5.58,2.82
2019,3V12,556,"North Chicago, IL (Captain James A. Lovell)",3.19,5.69,2.25
2019,3V12,556GA,"Evanston, IL",1.32,4.82,7.33
2019,3V12,556GC,"McHenry, IL",3.46,2.62,3.23
2019,3V12,556GD,"Kenosha, WI",1.6,2.01,4.86
2019,3V12,578,"Hines, IL HCS",3.34,7.14,3.66
2019,3V12,578,"Hines, IL (Edward Hines Junior)",3.88,7.1,3.92
2019,3V12,578GA,"Joliet, IL",3.1,8.61,5.22
2019,3V12,578GC,"Kankakee County, IL",2.3,6.39,2.21
2019,3V12,578GD,"Aurora, IL",1.02,4.24,4.52
2019,3V12,578GE,"Hoffman Estates, IL",4.47,11.19,1.18
2019,3V12,578GF,"LaSalle, IL",3.18,3.34,1.62
2019,3V12,578GG,"Oak Lawn, IL",3.26,16.04,2.52
2019,3V12,585,"Iron Mountain, MI HCS",2.99,5.68,4.37
2019,3V12,585,"Iron Mountain, MI (Oscar G. Johnson)",4.43,5.72,3.94
2019,3V12,585GA,"Hancock, MI",1.43,6.21,4.49
2019,3V12,585GB,"Rhinelander, WI",2.9,4.4,7.68
2019,3V12,585GC,"Menominee, MI",2.67,3.8,4.92
2019,3V12,585GD,"Ironwood, MI",2.14,8.76,2.44
2019,3V12,585GF,"Manistique, MI",1.57,5.22,2.88
2019,3V12,585HA,"Marquette, MI",3.1,8.06,3.56
2019,3V12,585HB,"Sault Saint Marie, MI",0.97,6.47,5.42
2019,3V12,607,"Madison, WI HCS",3.96,8.28,2.66
2019,3V12,607,"Madison, WI (William S. Middleton)",6.27,8.94,2.78
2019,3V12,607GC,"Janesville, WI",5.68,1.16,0.6
2019,3V12,607GD,"Baraboo, WI",4.05,2.44,0
2019,3V12,607GE,"Beaver Dam, WI",1.55,4.89,1.54
2019,3V12,607GF,"Freeport, IL",2.68,0.85,0.37
2019,3V12,607GG,"Madison West, WI",4.86,2.47,1.28
2019,3V12,607HA,"Rockford, IL",2.62,5.1,3.31
2019,3V12,676,"Tomah, WI HCS",3.68,7.26,2.55
2019,3V12,676,"Tomah, WI",2.61,6.48,1.07
2019,3V12,676GA,"Wausau, WI",3.78,6.82,2.94
2019,3V12,676GC,"River Valley, WI",5.13,7.98,5.2
2019,3V12,676GD,"Wisconsin Rapids, WI",4.13,10.34,2.38
2019,3V12,676GE,"Clark County, WI",1.78,4.77,1.59
2019,3V12,695,"Milwaukee, WI HCS",4.09,6.51,3.49
2019,3V12,695,"Milwaukee, WI (Clement J. Zablocki)",3.99,5.58,1.8
2019,3V12,695BU,"Milwaukee, WI - VADOM",,,
2019,3V12,695BY,"Appleton, WI (John H. Bradley)",3.68,13.68,5.04
2019,3V12,695GA,"Union Grove, WI",2.18,6.6,1.16
2019,3V12,695GC,"Cleveland, WI",3.85,28,11.88
2019,3V12,695GD,"Green Bay, WI (Milo C. Huempfner)",5.69,8.49,8.97
2019,3V12,695PA,"Milwaukee, WI - PRRTP",,36.85,
2019,3V12,695QA,"Milwaukee MLK Drive, WI",,,
2019,3V15,589A4,"Columbia, MO HCS",5.73,7.2,10.7
2019,3V15,589A4,"Columbia, MO (Harry S. Truman)",9.3,6.92,8.79
2019,3V15,589BX,"Columbia, MO - VADOM",,,
2019,3V15,589G8,"Jefferson City, MO",1.17,8.4,10.76
2019,3V15,589GE,"Kirksville, MO",3.05,8.5,8.62
2019,3V15,589GF,"Fort Leonard Wood, MO",5.74,9.53,20
2019,3V15,589GH,"Lake of the Ozarks, MO",2.24,5.13,15.77
2019,3V15,589GX,"Mexico, MO",1.73,1.02,8.79
2019,3V15,589GY,"St. James, MO",12.48,24.2,16.1
2019,3V15,589JA,"Sedalia, MO",3.19,8.16,8.81
2019,3V15,589JD,"Marshfield, MO",1.94,9.53,10.53
2019,3V15,589,"Kansas City, MO HCS",2.91,4.6,2.15
2019,3V15,589,"Kansas City, MO",2.58,5,2.19
2019,3V15,589G1,"Warrensburg, MO",2.69,1.72,3.14
2019,3V15,589GB,"Belton, MO",2.48,0,0.52
2019,3V15,589GC,"Paola, KS",2.28,,3.08
2019,3V15,589GD,"Nevada, MO",0.89,0,0.61
2019,3V15,589GZ,"Cameron, MO",1.4,0,1.67
2019,3V15,589HK,"Kansas City, MO - Mobile",0.12,,
2019,3V15,589JB,"Excelsior Springs, MO",6.15,0,1.36
2019,3V15,589JC,"Shawnee, KS",3.49,0,0
2019,3V15,589JF,"Honor, MO",3.25,3.88,2.45
2019,3V15,589MC,IDES Whiteman AFB,,0,0
2019,3V15,589QA,"Overland Park, KS",,0.07,
2019,3V15,589A5,Eastern Kansas HCS,4.53,7.57,2.82
2019,3V15,589A5,"Topeka, KS (Colmery-ONeil)",2.72,9.32,1.8
2019,3V15,589A6,"Leavenworth, KS (Dwight D. Eisenhower)",4.81,5.69,3.05
2019,3V15,589BU,"Leavenworth, KS - VADOM",,10,0
2019,3V15,589GI,"St. Joseph, MO",11.03,1.92,6.85
2019,3V15,589GJ,"Wyandotte County, KS",2.45,0,1.48
2019,3V15,589GM,"Chanute, KS",6.47,,3.31
2019,3V15,589GP,"Garnett, KS",7.12,,0
2019,3V15,589GR,"Junction City, KS (Lieutenant General Richard J. Seitz-Based)",7.15,6.86,8.32
2019,3V15,589GU,"Lawrence, KS",2.85,,3.89
2019,3V15,589GV,"Fort Scott, KS",0.83,,3.91
2019,3V15,589JE,"Platte City, MO",4.52,7,4.87
2019,3V15,589MA,Ft. Riley DES Clinic,,16.37,10.63
2019,3V15,589MD,IDES Fort Leavenworth,,17.04,
2019,3V15,589A7,"Wichita, KS HCS",4.55,7.27,3.89
2019,3V15,589A7,"Wichita, KS (Robert J. Dole)",5.12,7.68,3.47
2019,3V15,589G2,"Dodge City, KS",2.22,1.71,1.69
2019,3V15,589G3,"Liberal, KS",35.65,0,0
2019,3V15,589G4,"Hays, KS",6.36,0.68,3.31
2019,3V15,589G5,"Parsons, KS",2.36,3.39,4.43
2019,3V15,589G7,"Hutchinson, KS",3.74,0.75,2.26
2019,3V15,589GW,"Salina, KS",1.64,0.81,10.4
2019,3V15,589MB,IDES McConnel AFB,,7.71,0
2019,3V15,589QB,"Sedgwick County, KS",,,
2019,3V15,589QC,"South Parklane, KS",,6.49,
2019,3V15,657A5,"Marion, IL HCS",3.23,6.6,3.3
2019,3V15,657A5,"Marion, IL",3.17,5.48,0.69
2019,3V15,657BW,Marion MH-RRTP,,,1.56
2019,3V15,657GJ,"Evansville, IN",1.87,8.13,4.44
2019,3V15,657GK,"Mount Vernon, IL",1.38,,1.49
2019,3V15,657GL,"Paducah, KY",5.94,0.38,3.71
2019,3V15,657GM,"Effingham, IL",2.46,6,4.73
2019,3V15,657GO,"Hanson, KY",3.93,,0.64
2019,3V15,657GP,"Owensboro, KY",4.03,0,5.14
2019,3V15,657GQ,"Vincennes, IN",5.29,,2.94
2019,3V15,657GR,"Mayfield, KY",1.34,1.77,5.62
2019,3V15,657GT,"Carbondale, IL",1.05,,0.99
2019,3V15,657GU,"Harrisburg, IL",11.75,,1.34
2019,3V15,657QC,"Enterprise Way, IL",,,
2019,3V15,657QD,"Heartland Street, IL",3.35,1.74,3.27
2019,3V15,657A4,"Poplar Bluff, MO HCS",3.03,9.44,4.12
2019,3V15,657A4,"Poplar Bluff, MO (John J. Pershing)",5.45,9.67,2.6
2019,3V15,657GF,"West Plains, MO",0.67,6.59,9.2
2019,3V15,657GG,"Paragould, AR",1.38,4.78,2.97
2019,3V15,657GH,"Cape Girardeau, MO",1.5,8.78,4.57
2019,3V15,657GI,"Farmington, MO",1.99,10.14,4.52
2019,3V15,657GN,"Salem, MO",0.57,,
2019,3V15,657GV,"Sikeston, MO",3.82,5.35,4.8
2019,3V15,657GW,"Pocahontas, AR",1.58,,6.29
2019,3V15,657,"St. Louis, MO HCS",5.31,8.06,3.5
2019,3V15,657,"St. Louis John Cochran, MO (John Cochran)",7.71,8.4,6.74
2019,3V15,657A0,"St. Louis Jefferson Barracks, MO",5.1,8.88,2.77
2019,3V15,657BU,"St. Louis-Jefferson Barracks, MO - VADOM",,,
2019,3V15,657GA,"St. Clair County, IL",6.18,17.06,14.56
2019,3V15,657GB,"St. Louis County, MO",2.78,5.36,1.86
2019,3V15,657GD,"St. Charles County, MO",4.97,6.11,1.84
2019,3V15,657GS,"Franklin County, MO",2.01,5.25,0.89
2019,3V15,657GX,"Washington Avenue, MO",3.6,9.44,1.48
2019,3V15,657GY,"Manchester Avenue, MO",7.38,4.45,0.53
2019,3V15,657MA,IDES Scott AFB,,0,
2019,3V15,657QA,"Olive Street, MO",5.22,3.15,3.9
2019,3V15,657QB,"Washington Boulevard, MO",,,
2019,3V15,657QE,"Scott Air Force Base, IL",,0.44,0.64
2019,4V16,502,"Alexandria, LA HCS",3.57,7.51,5.58
2019,4V16,502,"Alexandria, LA",3.83,7.82,5.52
2019,4V16,502GA,"Jennings, LA",2.53,0,1.33
2019,4V16,502GB,"Lafayette, LA",4.28,6.79,0.48
2019,4V16,502GE,"Lake Charles, LA (Douglas Fournet)",3.54,5.32,5.19
2019,4V16,502GF,"Fort Polk, LA",2.13,0.44,6.51
2019,4V16,502GG,"Natchitoches, LA",1.32,0,1.14
2019,4V16,502QB,"Lafayette Campus B, LA",,,7.85
2019,4V16,520,"Gulf Coast, MS HCS",5.63,7.03,5.47
2019,4V16,520,"Biloxi, MS",5.8,6.16,5.26
2019,4V16,520BZ,"Pensacola, FL",8.02,7.84,6.35
2019,4V16,520GA,"Mobile, AL",4.83,7.47,4.16
2019,4V16,520GB,"Panama City Beach, FL",1.65,8.84,2.38
2019,4V16,520GC,"Eglin Air Force Base, FL",4.79,7.56,8.28
2019,4V16,520QA,"Panama City Beach West, FL",0,2.2,4.82
2019,4V16,564,"Fayetteville, AR HCS",3.87,4.27,4.09
2019,4V16,564,"Fayetteville, AR",4.22,5.49,3.66
2019,4V16,564BY,"Springfield, MO (Gene Taylor)",1.79,3.36,4.31
2019,4V16,564GA,"Harrison, AR",1.17,12.33,3.5
2019,4V16,564GB,"Fort Smith, AR",4.57,2.21,7.8
2019,4V16,564GC,"Branson, MO",3.23,1.3,1.75
2019,4V16,564GD,"Ozark, AR",3.26,1.55,4.17
2019,4V16,564GE,"Jay, OK",1.62,7.94,0.74
2019,4V16,564GF,"Joplin, MO",8,3.11,2.75
2019,4V16,564QA,"Township, AR",,,
2019,4V16,564QB,"Sunbridge, AR",,3.51,
2019,4V16,580,"Houston, TX HCS",2.25,3.89,1.57
2019,4V16,580,"Houston, TX (Michael E. DeBakey)",2.28,4.24,1.88
2019,4V16,580BY,"Beaumont, TX",4.71,0.1,0.45
2019,4V16,580BZ,"Lufkin, TX (Charles Wilson)",2.5,4.5,2.74
2019,4V16,580GC,"Galveston County, TX",1.19,0,1.27
2019,4V16,580GD,"Conroe, TX",1.98,2.49,1.13
2019,4V16,580GE,"Katy, TX",1.34,3.18,0.55
2019,4V16,580GF,"Lake Jackson, TX",1.37,,1.82
2019,4V16,580GG,"Richmond, TX",1.78,3.33,1.34
2019,4V16,580GH,"Tomball, TX",2.06,2.52,1.46
2019,4V16,580GJ,"Texas City, TX",1.92,0.87,1.67
2019,4V16,586,"Jackson, MS HCS",5.01,6.65,2.58
2019,4V16,586,"Jackson, MS (G.V. (Sonny) Montgomery)",6.4,6.08,2.49
2019,4V16,586GA,"Kosciusko, MS",2.53,25.29,0.66
2019,4V16,586GB,"Meridian, MS",1.13,56,1.19
2019,4V16,586GC,"Greenville, MS",3.27,15.87,5.39
2019,4V16,586GD,"Hattiesburg, MS",6.81,30.35,3.27
2019,4V16,586GE,"Natchez, MS",1.42,15.33,0.1
2019,4V16,586GF,"Columbus, MS",1.75,25.5,3.34
2019,4V16,586GG,"McComb, MS",4.32,5.5,2.74
2019,4V16,586QB,"Dogwood View Parkway, MS",,11.4,
2019,4V16,598,"Little Rock, AR HCS",3.55,7.6,2.4
2019,4V16,598,"Little Rock, AR (John L. McClellan)",2.49,7.54,11.9
2019,4V16,598A0,"North Little Rock, AR (Eugene J. Towbin Healthcare Center)",4.28,7.93,1.87
2019,4V16,598GA,"Mountain Home, AR",1.99,8.87,3.9
2019,4V16,598GB,"El Dorado, AR",2.08,1.96,6.14
2019,4V16,598GC,"Hot Springs, AR",4.72,4.81,1.48
2019,4V16,598GD,"Mena, AR",1.75,2.33,2.93
2019,4V16,598GE,"Pine Bluff, AR",2.87,0.2,3.82
2019,4V16,598GF,"Searcy, AR",1.24,4.16,1.39
2019,4V16,598GG,"Conway, AR",4.24,10.85,1.73
2019,4V16,598GH,"Russellville, AR",4.19,1.18,3.77
2019,4V16,598QA,"Little Rock Main Street, AR",,11.94,
2019,4V16,629,"New Orleans, LA HCS",4.55,8.46,6.47
2019,4V16,629,"New Orleans, LA",5.89,9.64,7.62
2019,4V16,629BY,"Baton Rouge, LA",3.75,3.65,4.16
2019,4V16,629GA,"Houma, LA",1.4,2.73,6.08
2019,4V16,629GB,"Hammond, LA",2.82,2.74,7.06
2019,4V16,629GC,"Slidell, LA",9.45,3.43,0.77
2019,4V16,629GD,"St. John, LA",2.47,2.83,3.21
2019,4V16,629GE,"Franklin, LA",1.93,0,7.49
2019,4V16,629GF,"Bogalusa, LA",0.39,14,1.74
2019,4V16,629QA,"Baton Rouge South, LA",,6.9,7.21
2019,4V16,667,"Shreveport, LA HCS",4.59,7.84,3.95
2019,4V16,667,"Shreveport, LA (Overton Brooks)",3.37,8.8,2.94
2019,4V16,667GA,"Texarkana, AR",4.57,0.69,13.9
2019,4V16,667GB,"Monroe, LA",4.29,0.69,1.96
2019,4V16,667GC,"Longview, TX",8.42,0.65,6.8
2019,4V16,667QA,"Knight Street, LA",,0,
2019,4V17,549,"Dallas, TX HCS",5.38,9.79,4.25
2019,4V17,549,"Dallas, TX",5.1,10.97,2.73
2019,4V17,549A4,"Bonham, TX (Sam Rayburn Center)",2.05,6.93,1.43
2019,4V17,549BY,"Fort Worth, TX",6.34,6.99,5.94
2019,4V17,549GD,"Denton, TX",12.39,16.8,5.49
2019,4V17,549GE,"Decatur, TX",7.12,0,10.47
2019,4V17,549GF,"Granbury, TX",8.27,,14.7
2019,4V17,549GH,"Greenville, TX",4.27,11.27,19.18
2019,4V17,549GJ,"Sherman, TX",4.06,5.75,2.33
2019,4V17,549GK,"Polk Street, TX",2.89,0,1.03
2019,4V17,549GL,"Plano, TX",4.16,15.06,8.45
2019,4V17,549GM,"Grand Prairie, TX",1.82,,3.57
2019,4V17,549QC,"Tyler Broadway, TX",5.45,15.19,7.2
2019,4V17,671,"San Antonio, TX HCS",4.01,8.48,4.48
2019,4V17,671,"San Antonio, TX (Audie L. Murphy)",5.76,8.28,4.56
2019,4V17,671A4,"Kerrville, TX",3.75,4.91,2.51
2019,4V17,671BU,"San Antonio, TX - VADOM",,,0.26
2019,4V17,671BY,"San Antonio Eckert Road, TX (Frank M. Tejeda)",3.15,4.05,4.97
2019,4V17,671DT,Unknown,,,0
2019,4V17,671GB,"Victoria, TX",3.13,6.24,1.72
2019,4V17,671GF,"South Bexar County, TX",4.11,1.6,3.51
2019,4V17,671GH,"Beeville, TX",15.93,,
2019,4V17,671GK,"San Antonio Woodcock Drive, TX",3.85,,0.1
2019,4V17,671GL,"New Braunfels, TX",5.85,,
2019,4V17,671GN,"Seguin, TX",1.99,,
2019,4V17,671GO,"North Central Federal, TX",3.35,4.95,6.3
2019,4V17,671GP,"Balcones Heights, TX",3.25,4.02,3.24
2019,4V17,671GQ,"Shavano Park, TX",2.38,,2.58
2019,4V17,671PA,San Antonio SARRTP,,,0.21
2019,4V17,671QB,"Data Point, TX",,10.27,
2019,4V17,674,"Temple, TX HCS",5.79,9.67,8.04
2019,4V17,674,"Temple, TX (Olin E. Teague Center)",7.83,9.89,9.42
2019,4V17,674A4,"Waco, TX (Doris Miller)",6.4,10.27,3.25
2019,4V17,674BY,"Austin, TX",4.23,9.07,8.81
2019,4V17,674GA,"Palestine, TX",1.71,10.75,2.35
2019,4V17,674GB,"Brownwood, TX",4.51,24.37,3.17
2019,4V17,674GC,"Bryan, TX",7.36,11.64,9.01
2019,4V17,674GD,"Cedar Park, TX",3.73,5.03,7.1
2019,4V17,674GF,"Temple South General Bruce Drive, TX",5.42,4.28,9.11
2019,4V17,674HB,"LaGrange, TX",1.04,,1.72
2019,4V17,504,"Amarillo, TX HCS",3.22,6.29,1.7
2019,4V17,504,"Amarillo, TX (Thomas E. Creek)",3.1,6.63,2.1
2019,4V17,504BY,"Lubbock, TX",3.19,4.79,1.12
2019,4V17,504BZ,"Clovis, NM",2.63,,1.33
2019,4V17,504GA,"Childress, TX",5.56,,0
2019,4V17,504HB,"Dalhart, TX",14.31,0,0
2019,4V17,519,"Big Spring, TX HCS",3.31,6.32,4.89
2019,4V17,519,"Big Spring, TX (George H. OBrien, Jr.)",3.18,6.56,3.16
2019,4V17,519GA,"Permian Basin, TX",2.54,7.64,6.89
2019,4V17,519GB,"Hobbs, NM",2.82,59,1.98
2019,4V17,519GD,"Fort Stockton, TX",2.76,,
2019,4V17,519HC,"Abilene, TX",4.22,3.78,6.33
2019,4V17,519HF,"San Angelo, TX",2.81,7,4.28
2019,4V17,756,"El Paso, TX HCS",5.07,4.39,5.27
2019,4V17,756,"El Paso, TX",5.65,4.22,3.99
2019,4V17,756GA,"Las Cruces, NM",4.33,0.48,4.53
2019,4V17,756GB,"El Paso Eastside, TX",4.09,4.44,10.5
2019,4V17,756MA,IDES Fort Bliss,,11.38,22.8
2019,4V17,756QB,"El Paso Central, TX",,8.11,
2019,4V17,740,Texas Valley Coastal Bend HCS,2.87,7.83,1.52
2019,4V17,740,"Harlingen, TX",,8.38,1.68
2019,4V17,740GA,"Harlingen Treasure Hills, TX",2.4,3.22,0.7
2019,4V17,740GB,"McAllen, TX",1.73,6.82,1.17
2019,4V17,740GC,"Corpus Christi, TX",4.84,0.1,0.32
2019,4V17,740GD,"Laredo, TX",3.63,0.54,1.22
2019,4V17,740GH,"South Enterprize, TX",1.33,10.14,2.83
2019,4V17,740GI,"Old Brownsville, TX",,,0
2019,4V19,623,"Muskogee, OK HCS",4.43,7.97,7.14
2019,4V19,623,"Muskogee, OK (Jack C. Montgomery)",4.4,7.06,8.45
2019,4V19,623BY,"Tulsa, OK (Ernest Childers)",5.02,11.25,2.39
2019,4V19,623GA,"McAlester, OK",3.93,0,3.35
2019,4V19,623GB,"Vinita, OK",1.83,3.14,4.52
2019,4V19,623GC,"McCurtain County, OK",1.69,,0.47
2019,4V19,623QA,"Muskogee East, OK",,,6.68
2019,4V19,623QB,"Tulsa Eleventh Street, OK",,20.2,8.47
2019,4V19,623QC,"Yale Avenue, OK",,1.67,
2019,4V19,635,"Oklahoma City, OK HCS",2.66,7.18,4.44
2019,4V19,635,"Oklahoma City, OK",3.54,7.93,5.22
2019,4V19,635GA,"Lawton, OK",5.22,3.46,2.1
2019,4V19,635GB,"Wichita Falls, TX",1.16,4.4,3.01
2019,4V19,635GC,"Blackwell, OK",0.75,3,14.83
2019,4V19,635GD,"Ada, OK",0.04,1.4,2.13
2019,4V19,635GE,"Stillwater, OK",1,0.6,2.53
2019,4V19,635GF,"Altus, OK",1.44,4.71,3.8
2019,4V19,635GG,"Enid, OK",2.52,0,3.33
2019,4V19,635HB,"Ardmore, OK",2.74,1.38,0.81
2019,4V19,635QA,"North May, OK",2.17,0.03,3.68
2019,4V19,635QB,"South Oklahoma City, OK",0.84,1.17,4.16
2019,4V19,635QC,"Fourteenth Street, OK",0.97,,
2019,4V19,436,Montana HCS,5.07,10.92,3.36
2019,4V19,436,"Fort Harrison, MT",4.17,13.92,4.5
2019,4V19,436A4,"Miles City CLC, MT",2.27,,0.27
2019,4V19,436GA,"Anaconda, MT",3.15,3.75,4.74
2019,4V19,436GB,"Great Falls, MT",4.17,3,3.15
2019,4V19,436GC,"Missoula, MT (David J. Thatcher)",3.04,8.02,1.78
2019,4V19,436GD,"Bozeman, MT",3.53,4.38,2.3
2019,4V19,436GF,"Kalispell, MT",4.63,12.4,3.75
2019,4V19,436GH,"Billings Majestic Lane, MT (Benjamin Charles Steele)",,7.72,3.31
2019,4V19,436GI,"Glasgow, MT",3.37,5.4,7.09
2019,4V19,436GK,"Glendive, MT",2.13,0,7.58
2019,4V19,436GL,"Cut Bank, MT",3.11,,5.25
2019,4V19,436GM,"Lewistown, MT",5.72,6.05,3.9
2019,4V19,436GN,"Billings Spring Creek Lane, MT (Dr. Joseph Medicine Crow)",9.49,4.31,
2019,4V19,436HC,"Havre, MT (Merril Lundman)",11.11,18.8,3.35
2019,4V19,436MA,IDES Malmstrom AFB,,0,
2019,4V19,436QA,"Hamilton, MT",4.66,8.5,5.78
2019,4V19,436QB,"Plentywood, MT",1.4,21,1
2019,4V19,436QC,"Helena, MT",,,
2019,4V19,442,"Cheyenne, WY HCS",4.51,6.31,5.29
2019,4V19,442,"Cheyenne, WY",3.93,5.57,4.78
2019,4V19,442GB,"Sidney, NE",7.77,7.54,4.9
2019,4V19,442GC,"Fort Collins, CO",4,3.03,6.04
2019,4V19,442GD,"Loveland, CO",6.1,8.62,5.45
2019,4V19,442HK,"Wheatland, WY - Mobile",2.85,,7
2019,4V19,442QA,"Rawlins, WY",0.08,4.57,3.3
2019,4V19,442QB,"Torrington, WY - Mobile",1.39,,3.67
2019,4V19,442QD,"Laramie, WY - Mobile",2.62,,7.94
2019,4V19,442QE,"Sterling, CO",4.08,,10
2019,4V19,554,"Aurora, CO HCS",6.57,10.67,5.91
2019,4V19,554,"Aurora, CO (Rocky Mountain",8.53,10.61,5.28
2019,4V19,554A5,"Denver, CO - VADOM",,,0
2019,4V19,554GB,"Aurora, CO",6.84,3,2.56
2019,4V19,554GC,"Golden, CO",7.42,9.96,5.74
2019,4V19,554GD,"Pueblo, CO (PFC James Dunn)",7.73,13.77,7.93
2019,4V19,554GE,"Colorado Springs, CO (PFC Floyd K. Lindstrom)",5.05,10.05,6.46
2019,4V19,554GF,"Alamosa, CO",2.01,8.33,5.26
2019,4V19,554GG,"La Junta, CO",1.4,1.83,5.75
2019,4V19,554GH,"Lamar, CO",1.34,0,6.25
2019,4V19,554GI,"Burlington, CO",0.94,1,2.46
