year,county,state,total_pop,vet_pop,vet_percentage,vet_percentage_delta_2019_2021
2019,San Luis Obispo County,California,232021,16918,7.29,
2019,San Mateo County,California,611676,23171,3.79,
2019,San Miguel County,New Mexico,22431,1991,8.88,
2019,San Patricio County,Texas,48937,3406,6.96,
2019,San Sebastián Municipio,Puerto Rico,null,null,NaN,
2019,Sandoval County,New Mexico,113107,11323,10.01,
2019,Sandusky County,Ohio,45582,3107,6.82,
2019,Sangamon County,Illinois,151663,11969,7.89,
2019,Sanilac County,Michigan,32358,2759,8.53,
2019,Sanpete County,Utah,23148,1275,5.51,
2019,Santa Barbara County,California,345507,18918,5.48,
2019,Santa Clara County,California,1510680,48282,3.2,
2019,Santa Cruz County,Arizona,33704,1982,5.88,
2019,Santa Cruz County,California,221248,9848,4.45,
2019,Santa Fe County,New Mexico,124027,8130,6.56,
2019,Santa Isabel Municipio,Puerto Rico,null,null,NaN,
2019,Santa Rosa County,Florida,139599,22023,15.78,
2019,Sarasota County,Florida,372909,40502,10.86,
2019,Saratoga County,New York,183289,15648,8.54,
2019,Sarpy County,Nebraska,131467,17809,13.55,
2019,Sauk County,Wisconsin,50013,3759,7.52,
2019,Saunders County,Nebraska,16052,1120,6.98,
2019,Schenectady County,New York,121609,7462,6.14,
2019,Schoharie County,New York,25716,2262,8.8,
2019,Schuylkill County,Pennsylvania,113640,9673,8.51,
2019,Scioto County,Ohio,59015,4429,7.5,
2019,Scotland County,North Carolina,26795,1940,7.24,
2019,Scott County,Indiana,17213,968,5.62,
2019,Scott County,Iowa,132051,11961,9.06,
2019,Scott County,Kentucky,42725,3323,7.78,
2019,Scott County,Minnesota,108389,4272,3.94,
2019,Scott County,Mississippi,null,null,NaN,
2019,Scott County,Missouri,28810,2002,6.95,
2019,Scott County,Tennessee,16443,1394,8.48,
2019,Scott County,Virginia,18256,1644,9.01,
2019,Scotts Bluff County,Nebraska,27014,2117,7.84,
2019,Sebastian County,Arkansas,97008,10106,10.42,
2019,Sedgwick County,Kansas,381081,29171,7.65,
2019,Seminole County,Florida,372536,27455,7.37,
2019,Seminole County,Oklahoma,18313,1646,8.99,
2019,Seneca County,New York,27162,2533,9.33,
2019,Seneca County,Ohio,43203,3000,6.94,
2019,Sequoyah County,Oklahoma,31820,2445,7.68,
2019,Sevier County,Tennessee,78069,5978,7.66,
2019,Sevier County,Utah,15682,1139,7.26,
2019,Seward County,Kansas,14089,519,3.68,
2019,Shasta County,California,141176,14020,9.93,
2019,Shawano County,Wisconsin,32167,2537,7.89,
2019,Shawnee County,Kansas,135904,10612,7.81,
2019,Sheboygan County,Wisconsin,90124,5681,6.3,
2019,Shelby County,Alabama,166993,11796,7.06,
2019,Shelby County,Illinois,17073,1428,8.36,
2019,Shelby County,Indiana,33879,2177,6.43,
2019,Shelby County,Kentucky,37981,2693,7.09,
2019,Shelby County,Ohio,36704,3147,8.57,
2019,Shelby County,Tennessee,702977,49045,6.98,
2019,Shelby County,Texas,18763,1085,5.78,
2019,Shenandoah County,Virginia,34562,3421,9.9,
2019,Sherburne County,Minnesota,71835,4250,5.92,
2019,Sheridan County,Wyoming,25006,3143,12.57,
2019,Shiawassee County,Michigan,53922,5542,10.28,
2019,Silver Bow County,Montana,28081,2640,9.4,
2019,Simpson County,Mississippi,19923,987,4.95,
2019,Sioux County,Iowa,25109,1638,6.52,
2019,Siskiyou County,California,34467,3781,10.97,
2019,Skagit County,Washington,99978,10878,10.88,
2019,Smith County,Tennessee,16313,931,5.71,
2019,Smith County,Texas,176161,11111,6.31,
2019,Smyth County,Virginia,24151,2200,9.11,
2019,Snohomish County,Washington,634371,52681,8.3,
2019,Snyder County,Pennsylvania,31844,2191,6.88,
2019,Solano County,California,345356,32306,9.35,
2019,Somerset County,Maine,41161,3727,9.05,
2019,Somerset County,Maryland,21190,1328,6.27,
2019,Somerset County,New Jersey,258015,9399,3.64,
2019,Somerset County,Pennsylvania,59839,5561,9.29,
2019,Sonoma County,California,398299,24690,6.2,
2019,Spalding County,Georgia,50992,3802,7.46,
2019,Spartanburg County,South Carolina,246073,17138,6.96,
2019,Spencer County,Indiana,15748,1770,11.24,
2019,Spokane County,Washington,404179,45174,11.18,
2019,Spotsylvania County,Virginia,101346,13271,13.09,
2019,St. Bernard Parish,Louisiana,34586,1475,4.26,
2019,St. Charles County,Missouri,309355,25709,8.31,
2019,St. Charles Parish,Louisiana,40069,3683,9.19,
2019,St. Clair County,Alabama,69336,4594,6.63,
2019,St. Clair County,Illinois,194124,25452,13.11,
2019,St. Clair County,Michigan,126839,9377,7.39,
2019,St. Croix County,Wisconsin,68384,5261,7.69,
2019,St. Francis County,Arkansas,19226,980,5.1,
2019,St. Francois County,Missouri,53471,4239,7.93,
2019,St. James Parish,Louisiana,16409,579,3.53,
2019,St. John the Baptist Parish,Louisiana,32036,1329,4.15,
2019,St. Johns County,Florida,206723,21863,10.58,
2019,St. Joseph County,Indiana,208156,13238,6.36,
2019,St. Joseph County,Michigan,46257,4156,8.98,
2019,St. Landry Parish,Louisiana,60631,3794,6.26,
2019,St. Lawrence County,New York,86834,6323,7.28,
2019,St. Louis County,Minnesota,161139,11523,7.15,
2019,St. Louis County,Missouri,776050,50459,6.5,
2019,St. Louis city,Missouri,243858,15856,6.5,
2019,St. Lucie County,Florida,263552,24944,9.46,
2019,St. Martin Parish,Louisiana,40508,3009,7.43,
2019,St. Mary Parish,Louisiana,37580,2049,5.45,
2019,St. Mary's County,Maryland,84875,10444,12.31,
2019,St. Tammany Parish,Louisiana,197284,14439,7.32,
2019,Stafford County,Virginia,109191,18880,17.29,
2019,Stanislaus County,California,402844,19229,4.77,
2019,Stanly County,North Carolina,49690,3521,7.09,
2019,Stark County,North Dakota,23226,1334,5.74,
2019,Stark County,Ohio,291542,22559,7.74,
2019,Starke County,Indiana,17809,1241,6.97,
2019,Starr County,Texas,43537,608,1.4,
2019,Staunton city,Virginia,20501,1440,7.02,
2019,Stearns County,Minnesota,123378,9459,7.67,
2019,Steele County,Minnesota,27595,2374,8.6,
2019,Stephens County,Georgia,19758,1235,6.25,
2019,Stephens County,Oklahoma,33209,3465,10.43,
2019,Stephenson County,Illinois,34987,2856,8.16,
2019,Steuben County,Indiana,27619,2274,8.23,
2019,Steuben County,New York,75056,6452,8.6,
2019,Stevens County,Washington,36042,4035,11.2,
2019,Stoddard County,Missouri,22705,2125,9.36,
2019,Stokes County,North Carolina,37469,3359,8.96,
2019,Stone County,Missouri,26705,2691,10.08,
2019,Story County,Iowa,81798,4453,5.44,
2019,Strafford County,New Hampshire,106756,9229,8.64,
2019,Stutsman County,North Dakota,16761,1098,6.55,
2019,Suffolk County,Massachusetts,671921,16694,2.48,
2019,Suffolk County,New York,1166235,57175,4.9,
2019,Suffolk city,Virginia,67955,10285,15.14,
2019,Sullivan County,Indiana,17016,1722,10.12,
2019,Sullivan County,New Hampshire,34806,3151,9.05,
2019,Sullivan County,New York,59423,3764,6.33,
2019,Sullivan County,Tennessee,128373,12057,9.39,
2019,Summit County,Colorado,null,null,NaN,
2019,Summit County,Ohio,427838,27844,6.51,
2019,Summit County,Utah,32195,1538,4.78,
2019,Sumner County,Kansas,17414,1016,5.83,
2019,Sumner County,Tennessee,146487,11662,7.96,
2019,Sumter County,Florida,122744,20605,16.79,
2019,Sumter County,Georgia,22624,1411,6.24,
2019,Sumter County,South Carolina,77524,9390,12.11,
2019,Sunflower County,Mississippi,19671,564,2.87,
2019,Surry County,North Carolina,56927,3454,6.07,
2019,Susquehanna County,Pennsylvania,32924,3468,10.53,
2019,Sussex County,Delaware,190698,18316,9.6,
2019,Sussex County,New Jersey,113242,6329,5.59,
2019,Sutter County,California,71053,5259,7.4,
2019,Suwannee County,Florida,35073,4301,12.26,
2019,Sweetwater County,Wyoming,30991,2838,9.16,
2019,Talbot County,Maryland,31072,3238,10.42,
2019,Talladega County,Alabama,62963,4783,7.6,
2019,Tallapoosa County,Alabama,31933,2411,7.55,
2019,Taney County,Missouri,43723,4142,9.47,
2019,Tangipahoa Parish,Louisiana,101361,5419,5.35,
2019,Taos County,New Mexico,27038,2443,9.04,
2019,Tarrant County,Texas,1551684,107080,6.9,
2019,Tate County,Mississippi,21638,1172,5.42,
2019,Tattnall County,Georgia,23401,1772,7.57,
2019,Taylor County,Florida,18141,1510,8.32,
2019,Taylor County,Kentucky,21234,2219,10.45,
2019,Taylor County,Texas,98747,9686,9.81,
2019,Taylor County,Wisconsin,15800,1099,6.96,
2019,Tazewell County,Illinois,101333,7665,7.56,
2019,Tazewell County,Virginia,32639,3162,9.69,
2019,Tehama County,California,49657,3895,7.84,
2019,Teller County,Colorado,22689,4013,17.69,
2019,Terrebonne Parish,Louisiana,82634,5450,6.6,
2019,Teton County,Wyoming,18057,1272,7.04,
2019,Texas County,Missouri,19978,1927,9.65,
2019,Texas County,Oklahoma,null,null,NaN,
2019,Thomas County,Georgia,34463,2453,7.12,
2019,Thurston County,Washington,224228,29148,13.0,
2019,Tift County,Georgia,30600,1943,6.35,
2019,Tillamook County,Oregon,22189,1986,8.95,
2019,Tioga County,New York,38240,3283,8.59,
2019,Tioga County,Pennsylvania,32402,3808,11.75,
2019,Tippah County,Mississippi,16578,636,3.84,
2019,Tippecanoe County,Indiana,155251,6861,4.42,
2019,Tipton County,Tennessee,46234,4462,9.65,
2019,Titus County,Texas,23562,1659,7.04,
2019,Toa Alta Municipio,Puerto Rico,58396,1610,2.76,
2019,Toa Baja Municipio,Puerto Rico,60612,1942,3.2,
2019,Todd County,Minnesota,18923,1579,8.34,
2019,Tolland County,Connecticut,124239,8072,6.5,
2019,Tom Green County,Texas,88198,8849,10.03,
2019,Tompkins County,New York,87727,3673,4.19,
2019,Tooele County,Utah,48874,2956,6.05,
2019,Toombs County,Georgia,20298,950,4.68,
2019,Transylvania County,North Carolina,28898,3716,12.86,
2019,Travis County,Texas,1003279,48727,4.86,
2019,Trempealeau County,Wisconsin,22212,1495,6.73,
2019,Troup County,Georgia,52885,4568,8.64,
2019,Trujillo Alto Municipio,Puerto Rico,52067,1838,3.53,
2019,Trumbull County,Ohio,157724,14893,9.44,
2019,Tulare County,California,323336,17112,5.29,
2019,Tulsa County,Oklahoma,486946,32681,6.71,
2019,Tuolumne County,California,45557,5145,11.29,
2019,Tuscaloosa County,Alabama,165360,10532,6.37,
2019,Tuscarawas County,Ohio,71051,4883,6.87,
2019,Tuscola County,Michigan,41655,3764,9.04,
2019,Twin Falls County,Idaho,62263,4818,7.74,
2019,Tyler County,Texas,17666,1633,9.24,
2019,Uinta County,Wyoming,15078,905,6.0,
2019,Uintah County,Utah,23981,2002,8.35,
2019,Ulster County,New York,146358,8470,5.79,
2019,Umatilla County,Oregon,58513,4443,7.59,
2019,Union County,Arkansas,29416,2645,8.99,
2019,Union County,Georgia,20527,2271,11.06,
2019,Union County,Mississippi,21675,2112,9.74,
2019,Union County,New Jersey,426151,14265,3.35,
2019,Union County,North Carolina,176215,11569,6.57,
2019,Union County,Ohio,43998,3268,7.43,
2019,Union County,Oregon,21120,1931,9.14,
2019,Union County,Pennsylvania,37005,2548,6.89,
2019,Union County,South Carolina,21565,1246,5.78,
2019,Union County,Tennessee,15746,1033,6.56,
2019,Union Parish,Louisiana,17450,1037,5.94,
2019,Upshur County,Texas,31828,2811,8.83,
2019,Upshur County,West Virginia,18526,2591,13.99,
2019,Upson County,Georgia,20673,2008,9.71,
2019,Utah County,Utah,426190,13483,3.16,
2019,Utuado Municipio,Puerto Rico,null,null,NaN,
2019,Uvalde County,Texas,20862,2658,12.74,
2019,Val Verde County,Texas,32984,2526,7.66,
2019,Valencia County,New Mexico,59512,6309,10.6,
2019,Van Buren County,Michigan,58086,3969,6.83,
2019,Van Wert County,Ohio,21981,1378,6.27,
2019,Van Zandt County,Texas,43749,3398,7.77,
2019,Vance County,North Carolina,34091,1666,4.89,
2019,Vanderburgh County,Indiana,142167,10810,7.6,
2019,Vega Alta Municipio,Puerto Rico,28907,665,2.3,
2019,Vega Baja Municipio,Puerto Rico,40923,1284,3.14,
2019,Venango County,Pennsylvania,41116,4671,11.36,
2019,Ventura County,California,652244,34837,5.34,
2019,Vermilion County,Illinois,57979,5012,8.64,
2019,Vermilion Parish,Louisiana,43853,2807,6.4,
2019,Vernon County,Missouri,15520,714,4.6,
2019,Vernon County,Wisconsin,22750,1366,6.0,
2019,Vernon Parish,Louisiana,30022,5485,18.27,
2019,Victoria County,Texas,69060,4885,7.07,
2019,Vigo County,Indiana,85286,6479,7.6,
2019,Vilas County,Wisconsin,18564,2189,11.79,
2019,Villalba Municipio,Puerto Rico,null,null,NaN,
2019,Virginia Beach city,Virginia,326092,56867,17.44,
2019,Volusia County,Florida,456115,49814,10.92,
2019,Wabash County,Indiana,24867,2170,8.73,
2019,Wabasha County,Minnesota,17097,1502,8.79,
2019,Wagoner County,Oklahoma,61717,6448,10.45,
2019,Wake County,North Carolina,848255,48886,5.76,
2019,Wakulla County,Florida,27020,2544,9.42,
2019,Waldo County,Maine,32512,2748,8.45,
2019,Walker County,Alabama,49312,3859,7.83,
2019,Walker County,Georgia,54709,4225,7.72,
2019,Walker County,Texas,62241,5315,8.54,
2019,Walla Walla County,Washington,48718,4103,8.42,
2019,Waller County,Texas,42568,1876,4.41,
2019,Walton County,Florida,58784,7101,12.08,
2019,Walton County,Georgia,71669,5289,7.38,
2019,Walworth County,Wisconsin,82832,4804,5.8,
2019,Wapello County,Iowa,27073,2523,9.32,
2019,Ward County,North Dakota,47303,6149,13.0,
2019,Ware County,Georgia,27064,1888,6.98,
2019,Warren County,Iowa,38583,2909,7.54,
2019,Warren County,Kentucky,102520,7518,7.33,
2019,Warren County,Mississippi,34483,1534,4.45,
2019,Warren County,Missouri,27229,2853,10.48,
2019,Warren County,New Jersey,84915,5633,6.63,
2019,Warren County,New York,52639,5168,9.82,
2019,Warren County,North Carolina,16451,1432,8.7,
2019,Warren County,Ohio,177743,13287,7.48,
2019,Warren County,Pennsylvania,31628,3268,10.33,
2019,Warren County,Tennessee,31712,3292,10.38,
2019,Warren County,Virginia,31364,2422,7.72,
2019,Warrick County,Indiana,48174,3695,7.67,
2019,Wasatch County,Utah,23887,937,3.92,
2019,Wasco County,Oregon,21145,2722,12.87,
2019,Washington County,Arkansas,181438,12343,6.8,
2019,Washington County,Florida,20236,1433,7.08,
2019,Washington County,Georgia,15993,987,6.17,
2019,Washington County,Indiana,21537,1438,6.68,
2019,Washington County,Iowa,16825,1817,10.8,
2019,Washington County,Maine,25443,3161,12.42,
2019,Washington County,Maryland,118202,9230,7.81,
2019,Washington County,Minnesota,198651,11480,5.78,
2019,Washington County,Mississippi,32608,1056,3.24,
2019,Washington County,Missouri,19157,2172,11.34,
2019,Washington County,Nebraska,15465,1104,7.14,
2019,Washington County,New York,50026,4096,8.19,
2019,Washington County,Ohio,48310,5158,10.68,
2019,Washington County,Oklahoma,39319,3302,8.4,
2019,Washington County,Oregon,465109,27291,5.87,
2019,Washington County,Pennsylvania,166571,11088,6.66,
2019,Washington County,Rhode Island,104928,6777,6.46,
2019,Washington County,Tennessee,105140,10230,9.73,
2019,Washington County,Texas,29249,1717,5.87,
2019,Washington County,Utah,132529,11437,8.63,
2019,Washington County,Vermont,48011,2732,5.69,
2019,Washington County,Virginia,43897,3980,9.07,
2019,Washington County,Wisconsin,106884,8995,8.42,
2019,Washington Parish,Louisiana,35277,2448,6.94,
2019,Washoe County,Nevada,370441,31889,8.61,
2019,Washtenaw County,Michigan,300001,14301,4.77,
2019,Watauga County,North Carolina,49195,2456,4.99,
2019,Waukesha County,Wisconsin,317951,19731,6.21,
2019,Waupaca County,Wisconsin,40769,3572,8.76,
2019,Waushara County,Wisconsin,19991,2090,10.45,
2019,Wayne County,Georgia,22525,1374,6.1,
2019,Wayne County,Indiana,51030,4432,8.69,
2019,Wayne County,Kentucky,16225,1199,7.39,
2019,Wayne County,Michigan,1336554,76181,5.7,
2019,Wayne County,Mississippi,null,null,NaN,
2019,Wayne County,New York,70907,5311,7.49,
2019,Wayne County,North Carolina,88876,9785,11.01,
2019,Wayne County,Ohio,87989,6191,7.04,
2019,Wayne County,Pennsylvania,43129,5311,12.31,
2019,Wayne County,West Virginia,31209,2943,9.43,
2019,Waynesboro city,Virginia,16578,1526,9.2,
2019,Weakley County,Tennessee,26729,2424,9.07,
2019,Webb County,Texas,187576,4858,2.59,
2019,Weber County,Utah,187186,13800,7.37,
2019,Webster County,Iowa,28478,2727,9.58,
2019,Webster County,Missouri,28894,3384,11.71,
2019,Webster Parish,Louisiana,29658,2093,7.06,
2019,Weld County,Colorado,240005,15649,6.52,
2019,Wells County,Indiana,21196,2167,10.22,
2019,West Baton Rouge Parish,Louisiana,20867,1569,7.52,
2019,Westchester County,New York,757098,26242,3.47,
2019,Westmoreland County,Pennsylvania,285092,25565,8.97,
2019,Wexford County,Michigan,25411,2838,11.17,
2019,Wharton County,Texas,30843,1926,6.24,
2019,Whatcom County,Washington,185040,15493,8.37,
2019,White County,Arkansas,60478,4480,7.41,
2019,White County,Georgia,25659,2753,10.73,
2019,White County,Indiana,18515,1490,8.05,
2019,White County,Tennessee,21663,1373,6.34,
2019,Whiteside County,Illinois,43058,3536,8.21,
2019,Whitfield County,Georgia,77611,4105,5.29,
2019,Whitley County,Indiana,26209,1281,4.89,
2019,Whitley County,Kentucky,27086,1988,7.34,
2019,Whitman County,Washington,42434,2076,4.89,
2019,Wichita County,Texas,95905,10406,10.85,
2019,Wicomico County,Maryland,80885,6409,7.92,
2019,Wilkes County,North Carolina,55133,3181,5.77,
2019,Will County,Illinois,521797,28156,5.4,
2019,Willacy County,Texas,14775,648,4.39,
2019,Williams County,North Dakota,27185,3485,12.82,
2019,Williams County,Ohio,28393,2637,9.29,
2019,Williamsburg County,South Carolina,24316,1938,7.97,
2019,Williamson County,Illinois,51954,4547,8.75,
2019,Williamson County,Tennessee,174480,9814,5.62,
2019,Williamson County,Texas,440535,37995,8.62,
2019,Wilson County,North Carolina,63126,4562,7.23,
2019,Wilson County,Tennessee,110587,9849,8.91,
2019,Wilson County,Texas,38859,5264,13.55,
2019,Winchester city,Virginia,21723,1289,5.93,
2019,Windham County,Connecticut,93125,6532,7.01,
2019,Windham County,Vermont,34564,2913,8.43,
2019,Windsor County,Vermont,45533,3281,7.21,
2019,Winnebago County,Illinois,216877,15458,7.13,
2019,Winnebago County,Wisconsin,136902,9727,7.11,
2019,Winneshiek County,Iowa,16373,1128,6.89,
2019,Winona County,Minnesota,41830,2831,6.77,
2019,Winston County,Alabama,19444,1063,5.47,
2019,Winston County,Mississippi,15781,1518,9.62,
2019,Wise County,Texas,52405,4260,8.13,
2019,Wise County,Virginia,30358,2119,6.98,
2019,Wood County,Ohio,104256,7018,6.73,
2019,Wood County,Texas,36952,3757,10.17,
2019,Wood County,West Virginia,65803,6176,9.39,
2019,Wood County,Wisconsin,57337,4945,8.62,
2019,Woodbury County,Iowa,76335,5163,6.76,
2019,Woodford County,Illinois,29204,1796,6.15,
2019,Woodford County,Kentucky,20734,1267,6.11,
2019,Woodward County,Oklahoma,15527,1636,10.54,
2019,Worcester County,Maryland,43371,5175,11.93,
2019,Worcester County,Massachusetts,656663,38888,5.92,
2019,Worth County,Georgia,15493,829,5.35,
2019,Wright County,Minnesota,99813,8601,8.62,
2019,Wyandot County,Ohio,16867,1470,8.72,
2019,Wyandotte County,Kansas,119608,6998,5.85,
2019,Wyoming County,New York,31962,2464,7.71,
2019,Wyoming County,Pennsylvania,21565,1421,6.59,
2019,Wyoming County,West Virginia,16617,959,5.77,
2019,Wythe County,Virginia,21858,1773,8.11,
2019,Yabucoa Municipio,Puerto Rico,null,null,NaN,
2019,Yadkin County,North Carolina,29851,2105,7.05,
2019,Yakima County,Washington,177173,11230,6.34,
2019,Yamhill County,Oregon,83711,8245,9.85,
2019,Yankton County,South Dakota,17376,2179,12.54,
2019,Yates County,New York,19336,1389,7.18,
2019,Yauco Municipio,Puerto Rico,27725,846,3.05,
2019,Yavapai County,Arizona,197932,26960,13.62,
2019,Yazoo County,Mississippi,23243,1018,4.38,
2019,Yell County,Arkansas,15925,498,3.13,
2019,Yellowstone County,Montana,123890,11568,9.34,
2019,Yolo County,California,175762,6811,3.88,
2019,York County,Maine,169191,13930,8.23,
2019,York County,Pennsylvania,350107,27379,7.82,
2019,York County,South Carolina,213048,19114,8.97,
2019,York County,Virginia,48290,9782,20.26,
2019,Yuba County,California,55689,5218,9.37,
2019,Yuma County,Arizona,155997,13221,8.48,
2021,Abbeville County,South Carolina,20046,1632,8.14,-0.18
2021,Acadia Parish,Louisiana,42512,1267,2.98,-4.76
2021,Accomack County,Virginia,26331,2790,10.6,-3.89
2021,Ada County,Idaho,394758,34147,8.65,-0.23
2021,Adair County,Missouri,20378,532,2.61,-1.37
